address,name_legit,name_patched,size_legit,size_patched,nodes_legit,nodes_patched,edges_legit,edges_patched,inst_count_legit,inst_count_patched,mnemonic_sha1_legit,mnemonic_sha1_patched,disasm_sha1_legit,disasm_sha1_patched,mnemonic_preview_legit,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4516470,"public: void Concurrency::details::List<struct Concurrency::details::BoostedObject,class Concurrency::details::CollectionTypes::NoCount>::AddHead(struct Concurrency::details::BoostedObject near *)","public: void Concurrency::details::List<struct Concurrency::details::BoostedObject,class Concurrency::details::CollectionTypes::NoCount>::AddHead(struct Concurrency::details::BoostedObject near *)",52,52,4,4,8,8,111,111,a082e93dd936d2ce93652d4a7783f0ba44396a22,a082e93dd936d2ce93652d4a7783f0ba44396a22,59a7ee4f644dc4518d1117f8a27387efb744b58a,59a7ee4f644dc4518d1117f8a27387efb744b58a,jcnd goto push mov mov mov test jnz mov mov mov mov jmp mov mov mov mov mov mov mov mov mov pop retn mov mov mov ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov stx mov mov mov add stx mov mov ldx mov mov mov mov add stx mov mov mov mov add ldx mov mov mov mov add stx mov mov ldx mov mov mov,jcnd goto push mov mov mov test jnz mov mov mov mov jmp mov mov mov mov mov mov mov mov mov pop retn mov mov mov ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov stx mov mov mov add stx mov mov ldx mov mov mov mov add stx mov mov mov mov add ldx mov mov mov mov add stx mov mov ldx mov mov mov,both,same,,
4516522,"public: void Concurrency::details::List<class Concurrency::details::SchedulerBase::WaitNode,class Concurrency::details::CollectionTypes::NoCount>::AddTail(class Concurrency::details::SchedulerBase::WaitNode near *)","public: void Concurrency::details::List<class Concurrency::details::SchedulerBase::WaitNode,class Concurrency::details::CollectionTypes::NoCount>::AddTail(class Concurrency::details::SchedulerBase::WaitNode near *)",45,45,4,4,8,8,101,101,95abdfbc41a5f79f9fb3d7b08c9f3e930200cae5,95abdfbc41a5f79f9fb3d7b08c9f3e930200cae5,b9c67daedf361f74c1c848dce339bbe2b1453628,b9c67daedf361f74c1c848dce339bbe2b1453628,jcnd goto push mov mov mov test jnz mov mov jmp mov mov mov mov mov mov mov mov mov mov pop retn mov mov mov ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov stx mov mov mov add stx mov mov mov mov ldx mov mov mov mov stx mov mov ldx mov mov mov mov add stx mov mov ldx mov mov mov ldx mov mov,jcnd goto push mov mov mov test jnz mov mov jmp mov mov mov mov mov mov mov mov mov mov pop retn mov mov mov ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov stx mov mov mov add stx mov mov mov mov ldx mov mov mov mov stx mov mov ldx mov mov mov mov add stx mov mov ldx mov mov mov ldx mov mov,both,same,,
4516567,"public: void Concurrency::details::SafeRWList<class Concurrency::details::SchedulerBase::WaitNode,class Concurrency::details::CollectionTypes::NoCount,class Concurrency::details::_ReaderWriterLock>::AddTail(class Concurrency::details::SchedulerBase::WaitNode near *)","public: void Concurrency::details::SafeRWList<class Concurrency::details::SchedulerBase::WaitNode,class Concurrency::details::CollectionTypes::NoCount,class Concurrency::details::_ReaderWriterLock>::AddTail(class Concurrency::details::SchedulerBase::WaitNode near *)",84,84,5,5,4,4,76,76,5410ca8909e474231b1e50aaa1d68d833cdf475d,5410ca8909e474231b1e50aaa1d68d833cdf475d,c60847b8145d74ea364fc7febbbed820e676a01f,c60847b8145d74ea364fc7febbbed820e676a01f,push mov call mov lea call push mov call and lea call call retn jmp und und und und und mov mov add mov mov nop nop mov mov call mov mov add ldx nop push mov mov nop nop mov mov call mov mov sub ldx mov and mov mov setz setp sets stx mov add mov mov nop nop mov mov call nop pop mov add icall mov lea mov xor call mov jmp,push mov call mov lea call push mov call and lea call call retn jmp und und und und und mov mov add mov mov nop nop mov mov call mov mov add ldx nop push mov mov nop nop mov mov call mov mov sub ldx mov and mov mov setz setp sets stx mov add mov mov nop nop mov mov call nop pop mov add icall mov lea mov xor call mov jmp,both,same,,
4516619,"protected: void Concurrency::details::SchedulerBase::AddVirtualProcessors(struct Concurrency::IVirtualProcessorRoot near * near *,unsigned int)","protected: void Concurrency::details::SchedulerBase::AddVirtualProcessors(struct Concurrency::IVirtualProcessorRoot near * near *,unsigned int)",183,183,12,12,30,30,327,327,2267246b38b3c30f890bf3ad3b46f5184041a83a,2267246b38b3c30f890bf3ad3b46f5184041a83a,fd45d07188c708395ccd465cd361707c4cc2f552,fd45d07188c708395ccd465cd361707c4cc2f552,jcnd jcnd goto jcnd jcnd jcnd goto push mov sub push mov mov push test jz mov cmp jnb push lea call push lea jmp xor mov test jz push mov mov mov mov mov call mov call mov mov mov cmp jnz mov mov call mov push push mov call lea inc mov mov inc mov cmp jb pop pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov mov,jcnd jcnd goto jcnd jcnd jcnd goto push mov sub push mov mov push test jz mov cmp jnb push lea call push lea jmp xor mov test jz push mov mov mov mov mov call mov call mov mov mov cmp jnz mov mov call mov push push mov call lea inc mov mov inc mov cmp jb pop pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov mov,both,same,,
4516960,public: virtual void Concurrency::details::SchedulerBase::Attach(void),public: virtual void Concurrency::details::SchedulerBase::Attach(void),69,69,3,3,4,4,105,105,a4626cd2f9248559642f2e14b16fa2a07ff1236e,a4626cd2f9248559642f2e14b16fa2a07ff1236e,b2b5fd26ca4458d86fcc4a400c02da7e6fd99c5d,b2b5fd26ca4458d86fcc4a400c02da7e6fd99c5d,jcnd goto push mov sub push mov call cmp jz push mov call push mov push push call pop leave retn lea call push lea push call mov mov mov mov und und mov mov nop nop mov mov call mov setb seto sub setz setp sets mov mov mov nop push mov mov nop nop mov mov call mov mov add ldx nop push mov mov nop push mov nop push mov nop nop mov mov call nop pop,jcnd goto push mov sub push mov call cmp jz push mov call push mov push push call pop leave retn lea call push lea push call mov mov mov mov und und mov mov nop nop mov mov call mov setb seto sub setz setp sets mov mov mov nop push mov mov nop nop mov mov call mov mov add ldx nop push mov mov nop push mov nop push mov nop nop mov mov call nop pop,both,same,,
4517030,private: class Concurrency::details::ExternalContextBase near * Concurrency::details::SchedulerBase::AttachExternalContext(bool),private: class Concurrency::details::ExternalContextBase near * Concurrency::details::SchedulerBase::AttachExternalContext(bool),111,111,7,7,16,16,175,175,a3c0dc78bd297aaa13c15a483fbbcb79b0f2dc24,a3c0dc78bd297aaa13c15a483fbbcb79b0f2dc24,cb87b0291df4f28854a1ce3b27dfd4f122c866b9,cb87b0291df4f28854a1ce3b27dfd4f122c866b9,jcnd jcnd jcnd goto push mov sub push push push mov call mov pop test jz cmp jz cmp jnz lea call mov call mov call push mov call mov push mov call pop mov pop leave retn lea call push lea push call mov mov mov mov und und mov mov ldx nop push mov mov nop nop mov mov call mov nop pop mov and mov mov setz setp sets mov mov mov mov add ldx setb seto,jcnd jcnd jcnd goto push mov sub push push push mov call mov pop test jz cmp jz cmp jnz lea call mov call mov call push mov call mov push mov call pop mov pop leave retn lea call push lea push call mov mov mov mov und und mov mov ldx nop push mov mov nop nop mov mov call mov nop pop mov and mov mov setz setp sets mov mov mov mov add ldx setb seto,both,same,,
4517142,protected: void Concurrency::details::SchedulerBase::AttemptSchedulerSweep(void),protected: void Concurrency::details::SchedulerBase::AttemptSchedulerSweep(void),35,35,3,3,4,4,47,47,7665d61c681bd7f650f803e1a5c03558152f36f4,7665d61c681bd7f650f803e1a5c03558152f36f4,2f044ac66f36b0ef895740bd9b68f350a9e63950,2f044ac66f36b0ef895740bd9b68f350a9e63950,jcnd goto push push mov lea mov mov cmpxchg cmp pop pop jz retn mov mov mov add mov mov mov mov mov mov ldx mov mov setz setb seto sub setp sets mov setb seto sub setz setp sets mov mov call nop pop mov icall,jcnd goto push push mov lea mov mov cmpxchg cmp pop pop jz retn mov mov mov add mov mov mov mov mov mov ldx mov mov setz setb seto sub setp sets mov setb seto sub setz setp sets mov mov call nop pop mov icall,both,same,,
4517184,protected: virtual void Concurrency::details::SchedulerBase::CancelAllContexts(void),protected: virtual void Concurrency::details::SchedulerBase::CancelAllContexts(void),62,62,5,5,12,12,110,110,355915b108fdd9dd7d48db353de30da96f86ba36,355915b108fdd9dd7d48db353de30da96f86ba36,01a67c0d91a97a65025401f9156cb9216547d60a,01a67c0d91a97a65025401f9156cb9216547d60a,jcnd jcnd push push mov call mov call call mov test jz push mov mov mov mov call mov call mov test jnz pop pop pop retn mov mov nop nop mov mov call mov mov nop nop mov mov call mov nop nop mov mov call mov mov add ldx mov mov and mov mov setz setp sets mov mov nop push mov mov add ldx mov mov mov ldx mov mov mov add ldx mov mov mov nop,jcnd jcnd push push mov call mov call call mov test jz push mov mov mov mov call mov call mov test jnz pop pop pop retn mov mov nop nop mov mov call mov mov nop nop mov mov call mov nop nop mov mov call mov mov add ldx mov mov and mov mov setz setp sets mov mov nop push mov mov add ldx mov mov mov ldx mov mov mov add ldx mov mov mov nop,both,same,,
4517246,private: void Concurrency::details::SchedulerBase::ChangeThrottlingTimer(unsigned long),private: void Concurrency::details::SchedulerBase::ChangeThrottlingTimer(unsigned long),90,90,4,4,8,8,145,145,7f3635761a664ce7f2be948595a4f75bec79f9c5,7f3635761a664ce7f2be948595a4f75bec79f9c5,428ee3e4acb9731e13ba13a26040c679d47fb238,428ee3e4acb9731e13ba13a26040c679d47fb238,jcnd goto push mov push push push mov call mov cmp jl push push push push call push mov lea push push push mov call jmp push push push push call add pop leave retn mov mov mov nop nop mov mov call mov mov add ldx mov mov mov setb seto sub setz setp sets mov mov xor mov nop push mov nop push mov nop push mov mov add ldx nop push ldx mov add ldx mul mov,jcnd goto push mov push push push mov call mov cmp jl push push push push call push mov lea push push push mov call jmp push push push push call add pop leave retn mov mov mov nop nop mov mov call mov mov add ldx mov mov mov setb seto sub setz setp sets mov mov xor mov nop push mov nop push mov nop push mov mov add ldx nop push ldx mov add ldx mul mov,both,same,,
4517440,sub_44EE40,sub_44EE40,58,58,4,4,8,8,108,108,8f739bb1601e792fd16603d63f09e458effbb2cf,8f739bb1601e792fd16603d63f09e458effbb2cf,9518091ebbd12fee0cf24d1eb8832c4dacfbbf57,9518091ebbd12fee0cf24d1eb8832c4dacfbbf57,goto jcnd push mov mov mov mov and cmp jz push mov call and lea xor xchg pop retn push mov mov pop jmp nop push mov mov mov mov mov add ldx mov mov mov add ldx mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets stx mov,goto jcnd push mov mov mov mov and cmp jz push mov call and lea xor xchg pop retn push mov mov pop jmp nop push mov mov mov mov mov add ldx mov mov mov add ldx mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets stx mov,both,same,,
4517456,sub_44EE50,sub_44EE50,58,58,4,4,8,8,108,108,8f739bb1601e792fd16603d63f09e458effbb2cf,8f739bb1601e792fd16603d63f09e458effbb2cf,be49994632170faf5ec6846374a86e2e8ae801c8,be49994632170faf5ec6846374a86e2e8ae801c8,goto jcnd push mov mov mov mov and cmp jz push mov call and lea xor xchg pop retn push mov mov pop jmp nop push mov mov mov mov mov add ldx mov mov mov add ldx mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets stx mov,goto jcnd push mov mov mov mov and cmp jz push mov call and lea xor xchg pop retn push mov mov pop jmp nop push mov mov mov mov mov add ldx mov mov mov add ldx mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets stx mov,both,same,,
4517468,public: static void Concurrency::details::SchedulerBase::CheckOneShotStaticDestruction(void),public: static void Concurrency::details::SchedulerBase::CheckOneShotStaticDestruction(void),38,38,3,3,6,6,59,59,8080eb82af973c478953d76b086538b3b43ee01c,8080eb82af973c478953d76b086538b3b43ee01c,1272a6feb0f42cb0ced95b55864d0750ca9ccfb0,1272a6feb0f42cb0ced95b55864d0750ca9ccfb0,jcnd or xadd dec cmp jnz call mov mov and retn mov or mov mov setz setp sets mov mov ldx mov setz setp sets seto sub setz setp sets mov mov setb seto sub setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov mov mov ldx mov nop pop mov icall,jcnd or xadd dec cmp jnz call mov mov and retn mov or mov mov setz setp sets mov mov ldx mov setz setp sets seto sub setz setp sets mov mov setb seto sub setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov mov mov ldx mov nop pop mov icall,both,same,,
4517506,private: static void Concurrency::details::SchedulerBase::CheckStaticConstruction(void),private: static void Concurrency::details::SchedulerBase::CheckStaticConstruction(void),136,136,10,10,20,20,149,149,90d94b19b9f75ddf67a81d95e823354bea955fe6,90d94b19b9f75ddf67a81d95e823354bea955fe6,9cff1395f74247ac04cc40d6b1ec391df1842865,9cff1395f74247ac04cc40d6b1ec391df1842865,jcnd jcnd jcnd push mov call mov mov call mov and inc mov cmp jnz cmp jnz call mov test jnz call mov or mov call retn und und und und und mov mov mov mov mov sub stx mov nop nop mov mov call mov mov ldx mov mov mov sub ldx mov and mov mov setz setp sets stx ofadd add setz setp sets mov mov mov stx mov mov setb seto sub setz setp sets mov mov,jcnd jcnd jcnd push mov call mov mov call mov and inc mov cmp jnz cmp jnz call mov test jnz call mov or mov call retn und und und und und mov mov mov mov mov sub stx mov nop nop mov mov call mov mov ldx mov mov mov sub ldx mov and mov mov setz setp sets stx ofadd add setz setp sets mov mov mov stx mov mov setb seto sub setz setp sets mov mov,both,same,,
4517786,public: void Concurrency::details::SchedulerBase::CommitSafePoints(void),public: void Concurrency::details::SchedulerBase::CommitSafePoints(void),67,67,4,4,8,8,96,96,3d30c9f10a746db363250211eef9d43a13af7f3c,3d30c9f10a746db363250211eef9d43a13af7f3c,e47b7f276152da99e6644a6c217140ea567ce9c9,e47b7f276152da99e6644a6c217140ea567ce9c9,goto jcnd push push push mov lea mov call mov call jmp push mov call mov call push mov call mov mov call test jnz pop pop pop retn mov mov add mov mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov nop push mov mov nop nop mov mov call mov mov nop nop mov mov call nop push mov mov nop nop mov mov call mov mov mov nop nop mov,goto jcnd push push push mov lea mov call mov call jmp push mov call mov call push mov call mov mov call test jnz pop pop pop retn mov mov add mov mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov nop push mov mov nop nop mov mov call mov mov nop nop mov mov call nop push mov mov nop nop mov mov call mov mov mov nop nop mov,both,same,,
4517853,private: void Concurrency::details::SchedulerBase::CommitToVersion(unsigned long),private: void Concurrency::details::SchedulerBase::CommitToVersion(unsigned long),151,151,11,11,32,32,281,281,73f15322264fa45c1598c631305c81bf93a73d71,73f15322264fa45c1598c631305c81bf93a73d71,77bbd00286f61cdf1cbf60db168c72433354d3ce,77bbd00286f61cdf1cbf60db168c72433354d3ce,jcnd jcnd jcnd jcnd jcnd goto jcnd push mov sub and lea push push push mov mov lea mov mov call mov test jz lea cmp jz mov cmp jb cmp ja mov call lea and mov mov mov mov test jnz mov mov call jmp lea call mov mov push call call pop cmp jnz pop pop pop leave retn mov mov mov mov und und mov mov sub ldx mov and mov mov setz setp sets stx mov,jcnd jcnd jcnd jcnd jcnd goto jcnd push mov sub and lea push push push mov mov lea mov mov call mov test jz lea cmp jz mov cmp jb cmp ja mov call lea and mov mov mov mov test jnz mov mov call jmp lea call mov mov push call call pop cmp jnz pop pop pop leave retn mov mov mov mov und und mov mov sub ldx mov and mov mov setz setp sets stx mov,both,same,,
4518004,private: unsigned long Concurrency::details::SchedulerBase::ComputeSafePointCommitVersion(void),private: unsigned long Concurrency::details::SchedulerBase::ComputeSafePointCommitVersion(void),137,137,16,16,48,48,316,316,89bdfdff1cb0b160e41f0b9ca03d5b911337649b,89bdfdff1cb0b160e41f0b9ca03d5b911337649b,e4a0a617c22f365e5a0f020b41625a8d75859412,e4a0a617c22f365e5a0f020b41625a8d75859412,jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd push mov sub push push mov mov xor push xor mov cmp jle mov mov mov test jz xor mov cmp jle mov add push mov call test jz mov cmp jnb or cmp jz cmp jbe jmp mov mov mov lea inc mov cmp jl mov inc mov cmp jl mov pop pop pop leave retn mov mov mov mov und und mov mov mov mov mov sub stx,jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd push mov sub push push mov mov xor push xor mov cmp jle mov mov mov test jz xor mov cmp jle mov add push mov call test jz mov cmp jnb or cmp jz cmp jbe jmp mov mov mov lea inc mov cmp jl mov inc mov cmp jl mov pop pop pop leave retn mov mov mov mov und und mov mov mov mov mov sub stx,both,same,,
4518141,protected: void Concurrency::details::QuickBitSet::CopyFrom(class Concurrency::details::QuickBitSet const near &),protected: void Concurrency::details::QuickBitSet::CopyFrom(class Concurrency::details::QuickBitSet const near &),62,62,5,5,14,14,142,142,0e7f8bea991db255a70f704fef73e36561052422,0e7f8bea991db255a70f704fef73e36561052422,e68f311192883c463b8d5fd31dc392396a81dd76,e68f311192883c463b8d5fd31dc392396a81dd76,jcnd jcnd jcnd push mov push mov push mov push mov cmp jz push call mov add xor shr test jz mov mov mov mov inc cmp jb pop pop pop pop retn mov mov mov add ldx mov mov mov mov ldx mov mov mov ldx mov setb seto sub setz setp sets mov mov mov mov ldx nop push mov nop nop mov mov call mov mov ldx mov mov cfadd ofadd add setz setp sets mov mov,jcnd jcnd jcnd push mov push mov push mov push mov cmp jz push call mov add xor shr test jz mov mov mov mov inc cmp jb pop pop pop pop retn mov mov mov add ldx mov mov mov mov ldx mov mov mov ldx mov setb seto sub setz setp sets mov mov mov mov ldx nop push mov nop nop mov mov call mov mov ldx mov mov cfadd ofadd add setz setp sets mov mov,both,same,,
